0.03 1.11 -52.8648 175.73 251.514 -3.79883
0.03 1.12 -50.3412 165.21 253.156 -4.58065
0.03 1.13 -47.8017 154.673 254.692 -5.37523
0.03 1.14 -45.2473 144.12 256.123 -6.18085
0.03 1.15 -42.6792 133.552 257.448 -6.99578
0.03 1.16 -40.0983 122.971 258.669 -7.81824
0.03 1.17 -37.5058 112.378 259.784 -8.64646
0.03 1.18 -34.9027 101.775 260.793 -9.47864
0.03 1.19 -32.29 91.1642 261.697 -10.313
0.03 1.2 -29.6687 80.5466 262.496 -11.1477
0.03 1.21 -27.04 69.9239 263.189 -11.9809
0.03 1.22 -24.405 59.2979 263.776 -12.8108
0.03 1.23 -21.7645 48.67 264.259 -13.6356
0.03 1.24 -19.1198 38.042 264.635 -14.4534
0.03 1.25 -16.4718 27.4155 264.906 -15.2625
0.03 1.26 -13.8217 16.792 265.072 -16.0609
0.03 1.27 -11.1704 6.17316 265.132 -16.847
0.03 1.28 -8.51902 -4.4394 265.087 -17.6189
0.03 1.29 -5.86864 -15.0441 264.936 -18.3748
0.03 1.3 -3.22029 -25.6394 264.68 -19.113
0.03 1.31 -0.575027 -36.2238 264.319 -19.8317
0.03 1.32 2.0661 -46.7956 263.853 -20.5292
0.03 1.33 4.70204 -57.3535 263.282 -21.2037
0.03 1.34 7.33174 -67.8958 262.606 -21.8537
0.03 1.35 9.95415 -78.4212 261.824 -22.4775
0.03 1.36 12.5682 -88.9281 260.939 -23.0734
0.03 1.37 15.1729 -99.4153 259.948 -23.64
0.03 1.38 17.7672 -109.881 258.853 -24.1756
0.03 1.39 20.35 -120.324 257.653 -24.6789
0.03 1.4 22.9203 -130.744 256.35 -25.1484
0.03 1.41 25.477 -141.138 254.942 -25.5827
0.03 1.42 28.0191 -151.506 253.431 -25.9805
0.03 1.43 30.5456 -161.846 251.815 -26.3406
0.03 1.44 33.0554 -172.157 250.097 -26.6619
0.03 1.45 35.5475 -182.438 248.275 -26.9431
0.03 1.46 38.0209 -192.689 246.35 -27.1834
0.03 1.47 40.4745 -202.907 244.323 -27.3818
0.03 1.48 42.9074 -213.093 242.193 -27.5374
0.03 1.49 45.3184 -223.244 239.962 -27.6495
0.03 1.5 47.7066 -233.361 237.628 -27.7174
0.03 1.51 50.071 -243.442 235.193 -27.7406
0.03 1.52 52.4105 -253.487 232.657 -27.7187
0.03 1.53 54.7241 -263.496 230.02 -27.6514
0.03 1.54 57.0109 -273.466 227.282 -27.5385
0.03 1.55 59.2697 -283.399 224.445 -27.3799
0.03 1.56 61.4997 -293.294 221.508 -27.1756
0.03 1.57 63.6999 -303.15 218.472 -26.9259
0.03 1.58 65.8692 -312.967 215.337 -26.6312
0.03 1.59 68.0066 -322.745 212.103 -26.2918
0.03 1.6 70.1113 -332.483 208.772 -25.9085
0.03 1.61 72.1821 -342.183 205.344 -25.482
0.03 1.62 74.2181 -351.843 201.818 -25.0132
